name,universeId,placeId,link,genre,allowedGearGenres,isGenreEnforced,isAllGenre,playing,visits,favoritedCount,gameRating
Natural Disaster Survival w/ Carpets and Boombox,2630912382,6893007842,web.roblox.com/games/6893007842,All,All,True,True,74,111245,472,
8th Annual Bloxy Awards,2284882312,6225076142,web.roblox.com/games/6225076142,All,All,True,True,84,50337300,412487,
Russian Elevators THANK YOU ALL!,2642348430,6914639287,web.roblox.com/games/6914639287,All,All,True,True,2,73627,512,
Fully Functional Mech,64031119,138021723,web.roblox.com/games/138021723,All,All,True,True,1,389276,6275,
"(JOBS PHASE 1, CARS, + MORE) Greenville",371263894,891852901,web.roblox.com/games/891852901,Town and City,TownAndCity,True,False,7457,373821030,1399223,
Philippine Army | Fort Luna,2044725657,5764721613,web.roblox.com/games/5764721613,Military,War,True,False,2,220844,1025,
2 Player Superhero Tycoon,1752073943,5063371659,web.roblox.com/games/5063371659,All,All,True,True,398,38421457,97919,
admin 주는 점프맵 V3(겜작 이벤 ),2805106393,7210501771,web.roblox.com/games/7210501771,All,All,True,True,0,5742,24,
City of Ottawa [HOUSING UPDATE],944703196,2631794742,web.roblox.com/games/2631794742,Town and City,TownAndCity,True,False,41,2512610,45081,
Hair Combo Shop 🌊 Try On 900+,2618230493,6869700484,web.roblox.com/games/6869700484,All,All,True,True,11,1173578,110640,
🎃[ HAIR COMBO ] VÉNOM Clothing HomeStore,2113668832,5902068053,web.roblox.com/games/5902068053,All,All,True,True,0,236912,12962,
Survival Squid/Fish Game Killer Red/Green Light,2696086394,7013064598,web.roblox.com/games/7013064598,Adventure,Adventure,True,False,46,719241,1627,
FIGHT 4 SURVIVAL ! 🧟,768574335,2204412730,web.roblox.com/games/2204412730,Adventure,Adventure,True,False,0,2054965,81289,
mecha battle (cuidado con sonic.ese y penywisse),2071200651,5824866569,web.roblox.com/games/5824866569,Adventure,Adventure,True,False,0,22220,49,
2xy's MM2,2768077711,7142213450,web.roblox.com/games/7142213450,All,All,True,True,178,2825211,13995,
Ro-Bio Virus Testing,1914602387,5475254991,web.roblox.com/games/5475254991,All,All,True,True,84,1524242,17780,
ادمن مجاني,1714193758,4981225216,web.roblox.com/games/4981225216,All,All,False,True,241,2923117,24805,
제목없을꺼같은 폭주게임,2858648929,7326217386,web.roblox.com/games/7326217386,All,All,True,True,0,78,2,
[🌟X3 STATS] [🐶FREE PET] Zombie Simulator,2024506741,5714256147,web.roblox.com/games/5714256147,All,All,True,True,37,8655878,60128,
🐟Sea Life Tycoon🐟,1067451768,2955597371,web.roblox.com/games/2955597371,All,All,True,True,33,12966100,101050,
Trick-or-Traitors 🎃 🍬,85296508,179584515,web.roblox.com/games/179584515,Horror,Scary,True,False,0,257927,10972,
Ro-scale Lakeside Mainline [Halloween!],2749891964,7109422332,web.roblox.com/games/7109422332,All,All,True,True,0,15408,249,
CLIMB TO ESCAPE SIREN HEAD OBBY FOR ADMIN  [HARD!],1880981811,5365589412,web.roblox.com/games/5365589412,All,All,True,True,9,1905494,3530,
Jailbreak,245662005,606849621,web.roblox.com/games/606849621,Town and City,TownAndCity,True,False,19804,5389415638,16824218,
Metalysis's Difficulty Chart Obby [WIP],2301722940,6258444267,web.roblox.com/games/6258444267,All,All,True,True,0,133903,1119,
"San Fabian, Training Camp [NEW]",2403172798,6446151463,web.roblox.com/games/6446151463,All,All,True,True,0,270,1,
bloøm thrift shop,2421817790,6481084965,web.roblox.com/games/6481084965,All,All,True,True,0,818,60,
A Long Jump Per Difficulty Chart Obby,2393965006,6428869328,web.roblox.com/games/6428869328,Adventure,Adventure,True,False,8,537564,2388,
BROOKLYN (JOIN THIS),2956886495,7610913947,web.roblox.com/games/7610913947,All,All,True,True,0,2954,62,
Horror Land: Abandoned Disney World,719258082,2040011427,web.roblox.com/games/2040011427,Horror,Scary,True,False,3,1632922,10279,
Fusion Fighters!,188352921,489960727,web.roblox.com/games/489960727,All,All,True,True,3,12931846,180961,
Realistic Car Driving [3 NEW CARS] RCD JOBS+ 💼,2397669788,6435769945,web.roblox.com/games/6435769945,All,All,True,True,27,1121477,13051,
Little Islands Building [F3X],371198373,891741349,web.roblox.com/games/891741349,Building,Tutorial,True,False,12,520820,5834,
SCP,2881391014,7392517359,web.roblox.com/games/7392517359,All,All,True,True,0,6572,35,
Microsoft Windows 95,1723304358,5000737509,web.roblox.com/games/5000737509,Town and City,TownAndCity,True,False,0,123409,1408,
Roblox Fitness Center,258476458,627926853,web.roblox.com/games/627926853,Sports,Sports,True,False,25,28251770,300988,
"script 스크립트 (그룹가입 필수,할로윈 업데이트)",2694743785,7010652256,web.roblox.com/games/7010652256,All,All,True,True,0,55310,137,
The Vampire Diaries [RP],1564182254,4711340213,web.roblox.com/games/4711340213,All,All,True,True,48,5358854,41627,
Lua Learning,537069295,1334669864,web.roblox.com/games/1334669864,All,All,True,True,3,2786903,160771,
Don’t Press The Button 2,1526007540,4638313173,web.roblox.com/games/4638313173,Adventure,Adventure,True,False,119,122521064,298088,
boofsville 🎃,2143356674,5957525186,web.roblox.com/games/5957525186,Town and City,TownAndCity,True,False,35,1062542,26883,
Squid Game [Game Passes],2937751301,7560404911,web.roblox.com/games/7560404911,All,All,True,True,15,129903,846,
"Bizarre school

",2088633237,5859134979,web.roblox.com/games/5859134979,All,All,True,True,1,4414253,22626,
newcomer simulator v1.0.7,1948058525,5575540156,web.roblox.com/games/5575540156,All,All,True,True,3,4415738,187073,
ROBLOX Hello Neighbor - Hello Neighbor,503120797,1237329661,web.roblox.com/games/1237329661,Horror,Scary,True,False,11,35598397,280273,
FireFighter rp game,1386939301,4263505355,web.roblox.com/games/4263505355,All,All,True,True,2,744788,2480,
Project Zeg,1805976487,5178049460,web.roblox.com/games/5178049460,Comedy,Funny,True,False,6,2986599,19397,
🍪 cookie jar,2250834965,6160128570,web.roblox.com/games/6160128570,All,All,True,True,2,511960,2847,
Zombie Blitz,541328407,1748075785,web.roblox.com/games/1748075785,FPS,FPS,True,False,29,17830630,164133,
Zane's Test Your Time,2751661088,7112511363,web.roblox.com/games/7112511363,All,All,True,True,0,740,4,
Rails Unlimited,281642366,665771945,web.roblox.com/games/665771945,All,All,True,True,29,25427210,199906,
Stargate: Explorers,1774781828,5114537389,web.roblox.com/games/5114537389,Adventure,Adventure,True,False,2,102485,1081,
Defeat the Noobs! [UPDATES],1706493320,4965225636,web.roblox.com/games/4965225636,All,All,True,True,72,6961155,19913,
🎨Color Cubes,739607947,2110699390,web.roblox.com/games/2110699390,All,All,True,True,312,15287149,144421,
Unwavering Soul,807765388,2317185366,web.roblox.com/games/2317185366,Fighting,Ninja,False,False,310,11900945,74057,
sonic tyoon,2313191742,6277011782,web.roblox.com/games/6277011782,All,All,True,True,0,26009,111,
Realistic Car Driving V0.7.6 (New Map Update),2073329983,5829141886,web.roblox.com/games/5829141886,Western,WildWest,True,False,28,2475762,24606,
Parkour!,812712255,2329123383,web.roblox.com/games/2329123383,All,All,True,True,30,716959030,855471,
[ Content Deleted ],2943975746,7578269725,web.roblox.com/games/7578269725,All,All,True,True,17,19432798,86088,
🌵Brawl Stars🌟,1103659331,3060049819,web.roblox.com/games/3060049819,Adventure,Adventure,True,False,1,10206790,19741,
🎃EVENT!🎃 Sonic World RP,2501837283,6653857015,web.roblox.com/games/6653857015,All,All,True,True,138,1170659,4893,
Ragdoll Engine - Rising Lava Mod,1559232997,4703426601,web.roblox.com/games/4703426601,All,All,True,True,38,1914262,9591,
[🎃HALLOWEEN🎃] Bubble Gum Simulator,892043755,2512643572,web.roblox.com/games/2512643572,All,All,True,True,14813,1162584155,3255953,
A Bizarre World (Old),1610940908,4785874975,web.roblox.com/games/4785874975,Adventure,Adventure,True,False,8,9308755,31069,
🎁 ПАРКУР НА 1000 РОБУКСОВ,1746960876,5051514176,web.roblox.com/games/5051514176,All,All,True,True,1,199315,6569,
[Bendy] Survive Friday Night Funkin the Killer,2641134064,6912455458,web.roblox.com/games/6912455458,Horror,Scary,True,False,53,426253,1293,
Christmas Vacation [STORY] 🎄,2239400367,6137273088,web.roblox.com/games/6137273088,All,All,True,True,3,94743,574,
LOL Surprise Doll Tycoon [HALLOWEEN 🎃],1883507120,5373283263,web.roblox.com/games/5373283263,All,All,True,True,85,20324474,44088,
"City of Sacramento, CA",2850163121,7301957606,web.roblox.com/games/7301957606,All,All,True,True,0,1499,16,
Senturion [Showcase],1512475061,4617737526,web.roblox.com/games/4617737526,All,All,True,True,0,26346,2714,
점점 어려워 지는 타워,2379352505,6402033775,web.roblox.com/games/6402033775,All,All,True,True,0,689305,1652,
[ADMIN] Donate 350k And I'll Shut Down This Game,2498037513,6647023073,web.roblox.com/games/6647023073,All,All,True,True,11,852128,3781,
[🐙 TUG OF WAR] Octo Game,2937915150,7560919693,web.roblox.com/games/7560919693,All,All,True,True,49,224723,2253,
[New Update] FNAF 3,734594836,2094038552,web.roblox.com/games/2094038552,RPG,RPG,True,False,3,1395873,8634,
"Roblox, but it's inside Roblox",2884962069,7402190051,web.roblox.com/games/7402190051,Sci-Fi,SciFi,True,False,0,10404,123,
Ragdoll Simulator 2,1465779999,4543386114,web.roblox.com/games/4543386114,Adventure,Adventure,True,False,43,21670038,197560,
[Trading] Vehicle Weight Lifting,1807943461,5182200788,web.roblox.com/games/5182200788,Fighting,Ninja,True,False,77,12474381,83813,
Coolmega Battlegrounds,2784823077,7173133107,web.roblox.com/games/7173133107,Fighting,Ninja,True,False,11,91321,364,
🕵️SPY🕵️ CIA Agent Roleplay,1981481896,5641537505,web.roblox.com/games/5641537505,Military,War,True,False,69,4893133,105299,
B: Rebirth,671876012,1843184166,web.roblox.com/games/1843184166,Adventure,Adventure,True,False,273,48423396,386513,
Testing place,1455358896,4527383595,web.roblox.com/games/4527383595,All,All,True,True,0,12291,161,
Dawn of Aurora🌆 [RP],1746011057,5049335549,web.roblox.com/games/5049335549,RPG,RPG,True,False,91,8593918,200727,
Train Simulator - Indonesian Railfanning,2597782459,6831698680,web.roblox.com/games/6831698680,All,All,True,True,23,1213832,2999,
Ultimate Ninja BLOX [NARUTO],435586083,1051225271,web.roblox.com/games/1051225271,Fighting,Ninja,True,False,5,4806027,46374,
🧽Escape SpongeBob Krusty Krab SquarePants Obby 🧽,2818638888,7235736298,web.roblox.com/games/7235736298,All,All,True,True,27,76648,168,
Fish Game - Day2,2516812844,6680194632,web.roblox.com/games/6680194632,All,All,True,True,5,181093,467,
[🦄Code: Uni]🐶PetsWorld🐈,867927089,2457925915,web.roblox.com/games/2457925915,RPG,RPG,True,False,46,20267699,121489,
The Conspiracies of Hawkins [Stranger Things RP],1644397618,4843291950,web.roblox.com/games/4843291950,RPG,RPG,True,False,78,3991379,40718,
CODE SCARY 👻 Log Flume Tycoon (NEW PETS),2564130189,6765407076,web.roblox.com/games/6765407076,Adventure,Adventure,True,False,2,103151,1264,
Formula 2008 Remastered,2290320783,6235896487,web.roblox.com/games/6235896487,Sports,Sports,True,False,12,648991,4091,
Untitled Melee Game,2858747280,7326500950,web.roblox.com/games/7326500950,Fighting,Ninja,True,False,11,29105,839,
👮TRAIN👮 Police Roleplay,2394064274,6429051007,web.roblox.com/games/6429051007,Fighting,Ninja,True,False,46,3226718,59970,
(13 NEW CARS & MORE) Realistic Driving,2596307272,6828746989,web.roblox.com/games/6828746989,Town and City,TownAndCity,True,False,31,283117,4479,
🎃 Summer Camp Hangout [RP],1477837296,4561916527,web.roblox.com/games/4561916527,RPG,RPG,True,False,54,9575207,100649,
WOOD ZONE! | Sonic Requiem,2723643890,7064566075,web.roblox.com/games/7064566075,Adventure,Adventure,True,False,54,1131307,2431,
(FUN!) 😱 ADMIN] 🚽] Escape The Toilet Obby,1515651569,4622181950,web.roblox.com/games/4622181950,Horror,Scary,True,False,20,1781907,3920,
Free Items Game!,1651278324,4857298151,web.roblox.com/games/4857298151,All,All,True,True,309,94799511,503628,
Freud's Psychomatic Clinic,1684211651,4919508205,web.roblox.com/games/4919508205,Horror,Scary,True,False,0,179711,3619,
Central City,2468841413,6568809764,web.roblox.com/games/6568809764,Town and City,TownAndCity,True,False,0,2305,16,
Playbox Safari 1.1.2,1554450878,4694020461,web.roblox.com/games/4694020461,Adventure,Adventure,True,False,10,8766906,59898,
[RAID] Tennis Court,2939652555,7566445730,web.roblox.com/games/7566445730,All,All,True,True,0,863,4,
Speed Simulator Testing (Official),2182187478,6032875474,web.roblox.com/games/6032875474,All,All,True,True,10,1282993,5145,
Mid-City Apartment Floorplan,1692764633,4936886434,web.roblox.com/games/4936886434,All,All,True,True,0,174190,5460,
[ 유신전야 ] : 대한민국 제3공화국,2822277596,7242516722,web.roblox.com/games/7242516722,All,All,True,True,2,10961,68,
Among us RP (Fixed),1986300383,5650143372,web.roblox.com/games/5650143372,Adventure,Adventure,True,False,30,5847644,26332,
Undervale RP,2633140015,6897294373,web.roblox.com/games/6897294373,All,All,True,True,67,2067274,23460,
Falcon's Difficulty Chart Obby,2776172336,7156696652,web.roblox.com/games/7156696652,Adventure,Adventure,True,False,23,35587,282,
Jadon's Time Trial,2276329265,6207723881,web.roblox.com/games/6207723881,All,All,True,True,262,4614119,16470,
Embrithas,694421297,1919383429,web.roblox.com/games/1919383429,All,All,True,True,3,3185688,32281,
🌸Adopt Me! RP 🎃Squid Game? 🏡BrookHaven,2448425915,6530768930,web.roblox.com/games/6530768930,All,All,True,True,1,132707,490,
Vibe At Sans House (Dog Shrine!!!),1720189885,4994400627,web.roblox.com/games/4994400627,All,All,True,True,0,912076,7550,
🌺الشاليه تشاٰك🌺 مغلق,2707588031,7035105015,web.roblox.com/games/7035105015,All,All,True,True,0,1243455,2188,
Tower of Madness,2416378816,6470944645,web.roblox.com/games/6470944645,Adventure,Adventure,True,False,1660,16969036,34719,
📢 RELEASE 📢  Pet Clicking Simulator,2831385652,7259774019,web.roblox.com/games/7259774019,All,All,True,True,5,34758,265,
[Ro-Scale] Denver Northern Railroad,1238369332,3488182829,web.roblox.com/games/3488182829,All,All,True,True,1,75322,1267,
ULTRA Music Festival,1610974611,4785928514,web.roblox.com/games/4785928514,All,All,True,True,0,44952,481,
🚀 Jetpack Universe!,1386513810,4260821538,web.roblox.com/games/4260821538,All,All,True,True,14,1097485,12196,
[NEW CODE] One Piece: Millennium 3,2076312981,5835263912,web.roblox.com/games/5835263912,All,All,True,True,64,13051976,88624,
tienda de ropa,1905164789,5444839301,web.roblox.com/games/5444839301,All,All,True,True,0,8570,69,
Horror Escape Room. [2 player],1099891190,3048704596,web.roblox.com/games/3048704596,Horror,Scary,True,False,5,349509,2500,
Fidget Toys Trade Simulator [POP IT AND MORE] А4,2809561597,7218703219,web.roblox.com/games/7218703219,All,All,True,True,13,307474,564,
Cryptic Script Builder,2930246143,7535720001,web.roblox.com/games/7535720001,All,All,True,True,0,38,2,
undertale epic monster mania,1347518977,4035377132,web.roblox.com/games/4035377132,All,All,True,True,81,244799,1550,
⛏️BlockyCraft!💎 [Like Minecraft!],2835939844,7269110163,web.roblox.com/games/7269110163,All,All,True,True,33,604844,2494,
"Cudgegong, New South Wales",2951776205,7597347819,web.roblox.com/games/7597347819,All,All,True,True,0,3219,53,
[💥AVENGERS] SuperHero Fighting Simulator,764610516,2193332090,web.roblox.com/games/2193332090,Fighting,Ninja,True,False,49,26425925,134060,
The Lanes 🎃 Bowling,536610775,1333478699,web.roblox.com/games/1333478699,Sports,Sports,True,False,6,42565,1174,
Horrific Doors,1322682329,3877478324,web.roblox.com/games/3877478324,Adventure,Adventure,True,False,47,11094319,40580,
🎃 [STAR WARS] Coruscant [BARC!],1383204830,4238077359,web.roblox.com/games/4238077359,All,All,True,True,334,32779046,277684,
Summer Con!,2418378720,6474718379,web.roblox.com/games/6474718379,All,All,True,True,103,4363415,25696,
Headcrab Infection,2119141857,5912313358,web.roblox.com/games/5912313358,Horror,Scary,True,False,51,8493958,73961,
{MAPS} Funky Friday (Español),1674447331,4900074017,web.roblox.com/games/4900074017,All,All,True,True,2,612377,2846,
JUDY,2823064037,7243949835,web.roblox.com/games/7243949835,Horror,Scary,True,False,3053,6550842,138589,
[HALLOWEEN🎃]Miraculous LadyBug And Cat Noir,2831485415,7259967238,web.roblox.com/games/7259967238,All,All,True,True,160,2146756,11215,
대저택 타워 미디움 [Tower of Masion Medium],2332657459,6315675924,web.roblox.com/games/6315675924,All,All,True,True,0,79713,687,
Tiny Warships: NAVAL™ [HMHS Mauretania!],2126251829,5925748669,web.roblox.com/games/5925748669,Naval,Pirate,True,False,23,1242540,25220,
blue hang out (battle arena!),2939553595,7566180091,web.roblox.com/games/7566180091,All,All,True,True,0,421,6,
[SCP] Area-24,2606761795,6848761932,web.roblox.com/games/6848761932,Horror,Scary,True,False,0,1570,13,
stay alive and steal time from others,2392098627,6425569285,web.roblox.com/games/6425569285,All,All,True,True,15,1860344,2990,
